age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,nativecountry
51,0,1,10,5,5,3,2,1,0,0,45,38
24,7,15,9,4,5,3,2,1,0,0,40,38
33,3,11,9,6,0,1,4,1,0,0,35,38
56,3,11,9,4,2,3,4,1,0,0,55,38
55,1,11,10,2,0,0,4,0,0,0,40,38
35,5,15,10,4,3,0,4,1,0,0,40,38
20,3,12,9,4,14,0,2,1,0,0,50,38
28,3,11,2,2,11,3,4,0,1471,0,40,38
50,3,11,7,0,11,1,4,0,0,0,39,38
39,3,7,14,2,0,0,4,1,0,0,40,38
34,1,10,9,0,0,0,4,1,0,0,30,38
24,3,11,9,2,6,5,4,1,0,0,40,38
25,3,15,9,2,11,0,4,1,0,0,40,38
17,7,11,10,0,6,4,4,1,0,0,35,38
19,3,15,13,4,5,3,4,0,0,0,40,32
30,3,11,9,2,6,0,4,1,0,0,40,38
23,3,9,9,2,9,0,4,0,0,0,40,38
72,3,11,9,2,7,0,4,1,0,0,40,38
26,3,6,13,2,2,3,2,1,0,0,56,38
49,3,11,9,2,7,4,4,0,0,0,60,38
48,3,11,9,3,2,3,4,1,0,0,30,38
37,3,8,9,2,2,3,4,1,15024,0,35,4
30,3,5,9,6,2,0,2,0,0,0,40,38
21,3,15,13,5,4,1,4,1,15024,1628,40,22
48,3,8,13,0,0,1,4,1,0,0,40,38
35,3,1,11,2,11,1,4,1,0,0,35,38
37,3,15,10,4,5,1,4,0,0,0,50,38
46,3,9,9,4,11,4,4,0,0,0,40,3
21,3,5,10,4,2,3,4,1,0,2051,40,38
24,3,14,4,2,11,0,4,0,0,0,35,38
32,3,15,2,4,9,5,4,1,0,0,60,38
61,1,11,3,4,9,1,2,1,15024,0,45,38
63,3,9,13,4,3,4,4,1,0,0,60,38
25,6,11,10,4,11,4,4,0,0,0,40,38
39,1,12,7,5,14,5,2,1,0,0,35,38
48,3,9,9,2,3,5,4,0,0,0,15,38
31,1,15,9,2,11,3,2,0,0,0,40,38
58,3,15,14,3,9,4,4,0,0,0,48,38
52,5,11,6,2,2,1,4,0,0,0,62,38
34,5,9,13,2,2,0,4,0,0,0,20,38
50,3,11,4,0,7,1,4,1,0,1887,40,38
23,3,9,10,2,10,5,4,1,0,0,40,38
21,4,12,9,4,0,1,4,1,0,0,40,38
40,1,11,13,2,10,1,4,1,0,0,39,38
37,3,8,9,0,2,3,4,0,0,0,40,38
42,3,15,15,2,3,3,4,1,0,2001,40,38
18,3,11,14,2,7,0,4,1,0,0,43,38
35,3,9,10,4,0,5,4,0,7298,0,40,33
22,3,4,13,4,9,1,4,0,0,0,40,38
63,3,11,10,6,0,1,4,0,0,0,60,38
41,3,11,12,2,11,1,4,1,0,0,40,38
49,3,11,10,2,10,3,4,1,0,0,48,38
28,3,9,16,0,2,3,4,1,0,0,40,38
61,3,11,13,2,13,1,4,1,0,0,40,38
26,3,11,14,2,2,0,4,1,0,0,40,38
26,1,11,9,4,2,1,4,1,0,0,50,38
33,3,5,13,4,6,5,0,1,99999,0,20,29
36,6,0,9,2,9,3,4,0,0,0,15,38
31,1,15,11,2,9,0,4,0,0,0,40,38
40,3,9,13,2,7,0,4,0,0,0,40,38
32,3,15,13,4,4,1,4,1,0,0,45,38
23,3,5,9,4,0,3,4,1,0,0,50,38
54,0,9,15,4,7,0,4,1,0,0,40,38
37,3,11,13,2,2,0,4,0,0,0,60,38
46,3,11,8,4,12,0,4,1,7688,0,40,38
31,5,11,10,4,14,1,4,1,0,1564,60,38
35,3,8,10,4,5,4,4,0,0,0,22,38
47,7,11,9,4,0,5,4,1,0,0,30,38
40,3,6,10,2,14,0,4,1,0,0,25,38
35,4,15,10,2,7,0,4,0,0,0,40,38
45,3,11,14,2,0,4,4,1,0,0,60,38
52,1,13,9,2,2,1,4,0,0,0,50,38
46,3,9,10,0,11,4,4,0,0,0,40,25
34,3,11,9,4,0,1,4,1,0,0,40,38
24,1,11,13,4,10,4,4,1,0,0,15,5
19,3,9,13,2,3,0,1,1,0,0,40,38
31,3,9,9,2,0,0,4,1,0,0,60,38
17,3,11,10,4,10,0,4,0,0,0,40,38
39,5,9,9,2,13,0,4,0,4650,0,24,25
33,7,15,9,4,9,0,4,1,0,0,48,38
64,3,11,9,6,9,0,4,1,0,0,20,38
53,5,9,9,6,11,0,4,0,0,0,40,38
44,5,11,10,4,11,0,4,1,0,2246,45,38
39,3,15,7,2,9,0,4,0,0,0,40,38
41,3,15,14,4,7,5,4,1,0,0,40,38
61,4,8,10,0,0,0,4,1,0,0,40,38
54,3,11,10,2,11,3,4,1,0,0,50,38
30,7,12,3,2,3,5,4,1,0,0,20,38
26,3,11,14,0,10,0,4,0,0,0,50,38
30,3,11,10,4,5,3,4,1,0,0,40,38
30,3,15,10,2,5,0,4,1,15024,0,45,38
20,3,1,10,2,2,1,4,0,0,0,40,38
51,1,15,10,2,3,0,4,1,0,0,40,38
60,3,11,11,4,0,1,4,1,0,0,60,38
40,3,11,12,0,9,3,4,0,0,0,30,38
19,3,11,14,0,14,1,4,0,0,0,50,38
27,5,9,14,4,6,0,4,1,0,0,40,38
45,3,11,15,2,11,0,4,1,0,0,20,17
26,4,15,13,2,11,0,4,1,0,0,40,38
38,3,5,13,0,11,1,4,0,0,0,44,38
46,3,15,9,4,3,0,4,1,0,0,45,38
28,3,1,16,2,2,1,4,0,0,0,60,38
23,3,15,10,4,7,0,1,1,0,0,40,38
33,3,9,10,2,6,0,4,0,0,0,30,38
25,3,7,10,0,9,0,2,0,0,0,30,38
37,3,11,7,2,2,0,4,1,0,0,40,38
27,4,15,9,4,3,0,4,0,0,0,40,38
41,3,15,8,2,7,4,2,1,0,0,40,38
29,3,12,13,4,0,1,2,1,0,0,40,38
30,3,8,9,4,0,0,4,1,0,0,40,38
43,3,12,14,4,14,1,4,1,0,0,50,38
35,3,11,11,4,0,1,4,0,0,0,70,38
39,3,11,9,2,3,0,4,1,0,0,40,38
52,3,15,10,4,11,0,4,1,20051,0,50,39
33,3,9,9,5,9,0,4,1,7298,0,50,38
26,3,9,13,4,13,1,4,0,0,0,25,38
35,5,10,11,2,6,0,4,1,0,0,40,38
22,3,11,13,2,6,3,4,1,0,1887,40,38
42,3,9,14,0,5,0,4,0,0,0,37,38
22,3,12,10,0,7,5,4,0,0,0,15,38
19,4,11,13,2,3,0,4,1,3781,1887,65,38
58,3,11,10,4,5,0,2,1,7298,0,40,38
24,6,11,13,4,2,1,4,0,0,0,40,38
41,3,9,11,4,2,3,4,0,0,0,38,38
19,3,9,10,4,14,0,2,1,0,0,50,38
21,5,11,9,4,3,0,4,0,0,0,40,38
38,3,11,9,2,3,3,4,0,0,0,30,38
31,5,15,10,0,11,0,4,1,0,0,40,38
19,3,12,8,4,0,1,4,1,0,0,40,38
49,3,11,13,2,0,1,4,0,0,0,43,38
32,3,15,9,2,10,2,4,0,0,0,40,38
58,3,9,11,4,2,1,4,1,0,0,50,32
41,3,5,10,4,12,0,4,1,0,0,40,38
73,5,15,10,2,9,3,4,0,0,0,50,38
66,6,15,9,2,9,4,4,1,0,0,60,38
24,3,12,11,2,11,0,4,1,0,0,10,38
50,3,7,9,4,13,1,4,1,0,0,42,39
48,3,15,8,4,3,5,4,0,0,0,21,38
47,3,11,9,5,0,1,4,1,0,0,40,38
43,3,6,6,5,14,1,4,1,0,0,40,38
19,4,0,13,4,9,3,4,0,0,0,40,38
34,7,9,16,2,13,3,4,1,0,0,48,38
37,4,8,13,4,0,0,4,1,3411,0,40,25
22,3,11,9,4,4,1,4,1,0,0,40,38
62,1,11,9,2,3,0,4,1,0,0,50,38
54,5,15,7,4,7,0,4,1,0,0,40,38
21,3,11,12,2,11,3,4,1,0,0,40,38
34,3,14,9,0,11,0,4,0,0,0,44,38
59,3,1,11,4,0,1,4,1,0,0,20,38
29,3,11,10,4,9,4,4,1,0,0,45,38
29,5,11,7,0,2,5,4,0,0,0,40,38
35,5,9,10,4,3,1,4,1,0,0,49,38
33,3,14,10,2,10,0,4,1,0,0,40,38
18,3,11,14,4,9,0,4,1,0,0,60,38
52,1,9,9,4,3,3,4,1,0,0,40,38
38,1,11,10,2,14,1,4,1,0,0,35,38
26,3,0,4,4,2,0,4,1,0,0,50,1
43,4,9,9,6,9,0,3,0,0,0,40,38
35,3,15,9,4,2,4,1,1,0,0,40,38
58,4,11,9,4,3,0,4,1,0,0,50,38
47,4,9,13,2,4,2,4,1,0,0,20,38
28,3,11,9,4,13,1,4,1,0,0,40,38
33,3,12,15,4,5,3,4,1,7298,0,60,38
26,3,12,7,3,2,1,4,1,0,0,32,38
19,4,11,9,3,9,0,2,1,0,0,20,38
42,7,15,9,4,2,4,4,1,0,0,52,38
67,3,8,7,4,14,1,4,1,0,0,50,38
32,3,9,12,4,3,5,4,1,0,0,37,38
20,3,11,12,2,9,0,4,1,0,0,40,38
32,3,2,9,4,11,3,4,1,0,0,40,38
36,3,11,11,0,5,0,4,1,0,0,40,38
41,3,11,7,2,11,0,4,1,0,0,40,38
47,0,15,10,4,0,0,4,1,0,0,40,38
36,4,15,4,0,5,0,4,1,0,0,45,38
52,3,11,9,2,9,1,4,1,0,0,40,38
72,3,0,13,6,5,4,4,0,0,0,55,38
90,5,11,7,0,11,2,4,0,0,0,55,38
32,3,9,10,2,0,1,4,1,0,0,50,38
55,1,11,9,2,0,4,4,1,0,0,50,38
49,6,11,9,4,6,3,2,1,0,0,50,38
43,3,0,9,2,7,1,4,0,0,0,40,38
28,3,12,9,4,9,0,4,0,0,0,40,38
61,3,12,10,2,9,2,4,0,0,0,40,38
22,5,5,10,4,6,5,4,0,0,0,20,38
58,3,15,10,0,12,5,4,0,0,0,40,38
59,3,11,9,2,3,3,4,0,0,0,42,38
18,3,9,9,4,7,3,2,0,0,0,25,22
38,5,11,9,2,0,3,4,0,0,0,40,38
29,7,9,13,4,11,0,2,1,0,0,24,38
25,3,11,9,5,9,0,2,1,0,0,40,38
31,3,1,14,2,0,3,2,0,0,0,60,38
68,3,15,10,4,3,0,4,1,0,0,15,38
24,3,7,10,2,11,0,4,1,0,0,20,38
41,3,12,6,4,11,3,2,0,0,0,40,38
20,3,11,10,2,7,0,4,1,0,0,44,38
52,3,15,8,0,9,0,4,0,0,0,40,38
48,3,15,9,4,11,1,4,1,0,0,40,38
35,3,15,10,2,9,3,4,1,0,0,15,38
31,3,15,10,4,14,0,1,1,0,0,40,38
37,6,11,10,2,7,0,4,0,0,0,40,38
25,3,11,7,4,7,1,4,1,0,0,27,38
40,7,15,9,2,13,0,4,1,0,0,40,38
20,3,0,10,2,7,1,4,1,0,0,40,38
42,3,12,10,4,0,4,4,0,0,0,50,38
30,6,7,11,2,2,4,4,0,0,0,24,38
41,3,0,9,0,0,0,4,1,0,0,45,38
21,3,11,10,4,5,0,3,1,0,0,40,38
43,6,15,9,4,3,4,4,0,0,0,40,38
17,3,11,10,0,2,1,4,1,0,0,40,38
21,3,11,10,2,6,0,4,0,0,0,40,1
53,3,12,13,2,2,0,4,0,0,0,40,25
23,4,11,10,2,3,3,4,1,0,0,36,38
39,3,11,9,5,2,0,4,1,0,0,40,38
42,3,14,9,4,12,0,4,0,0,0,40,38
38,3,11,10,4,4,4,4,1,0,0,60,38
18,6,0,14,4,0,3,4,1,0,0,10,38
34,6,0,9,0,6,2,4,0,0,0,35,25
30,3,15,5,2,14,0,4,0,0,0,45,38
24,1,15,10,2,0,1,4,0,0,0,40,38
53,4,15,6,0,11,0,4,0,0,0,40,38
59,5,13,13,0,14,1,4,1,0,0,45,38
58,6,6,15,4,11,5,4,1,0,0,43,38
40,3,11,10,3,0,1,4,0,0,0,84,38
58,3,11,6,2,0,2,4,1,0,0,40,38
52,3,11,9,2,5,0,4,1,0,1902,7,38
36,7,12,9,4,6,0,4,1,0,0,45,38
26,7,6,4,2,13,0,4,1,0,0,30,38
27,7,11,13,2,11,0,4,0,0,0,50,38
40,3,11,4,4,14,0,2,1,0,0,30,38
37,3,11,12,2,0,4,4,1,0,0,38,38
33,3,9,3,2,10,1,4,1,0,0,40,12
42,1,15,9,5,5,0,2,1,0,0,45,38
38,3,12,13,2,2,1,4,1,0,0,20,39
38,3,5,9,2,12,5,4,1,99999,0,40,38
43,3,15,9,0,9,0,4,1,0,0,40,38
24,3,7,12,4,2,0,4,0,0,0,40,38
68,3,5,9,4,3,1,4,1,0,0,32,38
52,3,8,10,0,2,0,4,0,0,0,50,26
57,3,6,11,4,10,3,4,1,0,0,50,38
18,3,1,14,2,0,0,4,0,0,0,40,38
19,3,8,9,5,3,1,4,0,0,0,37,38
17,3,5,7,2,9,0,2,1,0,0,40,38
36,3,1,12,5,3,3,0,1,0,0,30,38
24,3,15,4,2,5,3,4,1,0,0,35,21
60,3,11,10,2,11,0,3,1,0,0,50,38
24,1,0,9,2,0,0,4,1,15024,0,20,38
21,3,15,7,2,0,2,4,1,0,0,70,38
43,3,11,13,2,7,0,4,1,0,0,40,38
33,3,15,9,2,2,0,4,0,0,0,25,38
57,3,7,13,2,0,4,4,1,0,0,65,38
20,7,12,13,2,7,0,4,1,0,0,40,38
55,6,15,9,2,0,3,4,1,4787,0,50,38
20,3,11,10,4,3,1,0,1,0,0,35,38
48,3,11,13,2,6,0,4,0,0,0,40,38
24,3,15,9,0,7,0,0,0,0,0,40,38
27,3,9,14,2,11,3,4,0,0,0,40,38
32,3,15,9,2,5,0,4,1,0,0,50,38
65,7,1,12,4,2,2,2,0,0,0,50,38
90,3,11,10,4,3,3,2,0,0,0,40,38
49,3,9,13,2,4,0,2,1,0,0,25,38
51,7,15,10,2,9,0,4,1,0,0,60,38
29,3,15,6,2,9,0,4,1,0,653,40,38
35,3,11,10,0,0,3,4,1,0,0,40,38
19,3,8,10,2,13,1,4,0,0,0,40,38
43,6,9,13,0,7,0,4,1,0,0,50,39
44,3,11,14,2,3,0,4,1,0,0,40,38
26,0,7,15,2,2,1,4,1,0,0,40,38
23,3,15,9,2,2,4,4,1,0,0,40,38
32,3,12,8,4,0,0,4,0,0,0,40,38
47,3,15,9,2,0,1,4,1,0,0,40,0
18,3,9,9,4,11,1,4,0,0,0,35,38
40,3,15,5,4,14,1,4,0,0,0,40,38
28,3,15,6,4,7,0,4,1,0,0,40,38
31,3,11,10,0,11,2,4,1,7688,0,50,38
27,3,4,10,2,6,0,4,1,0,2559,40,38
47,3,11,10,2,12,1,4,0,0,0,99,38
31,3,15,16,4,14,3,4,1,0,625,10,38
53,6,5,12,2,14,0,4,1,0,0,45,38
35,1,11,7,4,11,0,4,1,15024,0,40,38
42,3,9,4,4,11,4,4,1,0,0,30,38
31,3,9,14,2,6,1,4,1,0,0,40,38
19,3,15,11,2,13,5,4,1,0,0,36,38
42,3,11,10,2,4,3,4,1,0,0,40,38
28,3,11,6,4,11,0,4,1,0,0,80,38
29,3,9,9,0,3,0,4,1,0,0,55,38
20,4,1,12,2,6,0,4,1,0,0,40,38
59,3,11,9,2,3,3,2,1,0,0,40,38
18,5,11,9,4,2,4,2,1,0,0,40,38
25,3,15,9,0,9,4,4,0,0,0,40,38
34,3,11,9,2,7,1,4,1,0,0,45,38
48,3,9,9,2,3,0,4,0,0,0,45,25
44,3,9,9,2,2,1,4,1,0,0,40,38
36,5,6,10,2,3,0,4,1,3418,0,40,38
46,3,11,9,2,13,0,4,1,0,0,35,38
39,3,12,9,0,3,0,4,1,0,0,17,5
21,6,11,11,4,3,3,4,1,0,0,40,38
32,4,6,7,2,0,0,4,1,0,0,65,38
31,3,15,9,4,0,0,4,1,0,0,40,38
25,3,1,9,2,7,2,4,1,0,0,40,38
25,3,12,13,4,14,3,4,1,0,0,40,38
24,3,15,13,5,9,0,4,0,0,0,55,38
47,5,11,13,4,3,3,4,1,0,0,40,38
26,3,11,10,2,6,1,4,0,0,1590,60,10
48,3,12,9,4,5,1,2,1,0,0,72,38
46,3,11,9,4,10,4,4,1,0,0,40,38
61,3,9,10,0,12,1,4,1,0,0,40,38
57,3,8,10,2,13,1,0,1,0,0,45,38
35,3,11,10,2,9,3,4,1,99999,0,45,8
31,3,12,13,2,9,1,4,0,0,0,40,38
42,1,11,10,4,7,2,4,1,0,0,50,38
25,3,0,13,2,3,0,4,0,0,0,50,38
32,3,11,15,2,9,0,4,0,0,0,40,38
28,3,9,9,4,14,4,4,1,0,0,40,38
52,3,15,10,2,2,0,4,1,13550,0,37,38
26,3,1,10,4,10,3,4,0,2829,0,40,38
41,6,11,10,2,0,0,4,0,0,0,40,38
53,3,11,9,2,2,1,4,0,0,0,40,25
53,3,11,10,0,4,0,4,1,0,0,40,38
41,3,2,10,2,14,4,4,0,0,0,40,38
67,3,9,13,2,2,3,4,1,7978,0,40,38
46,3,11,10,2,2,0,4,1,0,0,40,38
70,3,11,9,2,14,1,4,0,0,0,54,38
42,6,0,10,4,7,0,4,1,0,0,30,38
60,4,15,13,6,13,1,4,0,0,0,30,38
52,3,6,9,4,3,0,4,1,0,0,40,38
32,3,5,9,4,0,0,4,0,0,0,38,38
42,3,11,12,2,11,1,4,0,0,1721,40,38
28,5,9,11,3,7,1,4,0,0,0,40,38
18,3,12,9,4,9,1,4,0,0,0,40,38
54,3,12,13,2,2,0,2,1,0,0,20,38
35,3,9,10,5,7,2,4,1,0,0,40,38
42,3,11,9,4,0,0,4,1,2635,0,40,38
23,7,9,9,2,11,1,4,1,0,0,40,4
25,3,15,15,0,14,0,4,0,0,0,32,25
45,0,9,12,2,12,0,4,1,0,0,40,38
49,3,15,9,2,3,0,4,1,0,0,58,38
39,3,9,12,4,8,5,4,1,0,0,30,12
30,3,9,10,0,11,0,2,1,0,0,60,40
25,5,7,9,4,0,2,2,1,0,0,40,38
50,7,2,4,0,3,0,4,1,0,0,40,38
29,4,14,8,4,9,0,4,1,0,0,40,38
35,4,12,10,2,10,1,4,1,0,0,40,38
37,3,4,15,4,13,0,4,0,0,0,35,38
21,3,15,9,2,6,0,4,0,0,0,40,38
52,6,7,9,2,11,3,1,0,0,0,60,38
21,3,12,10,4,7,1,4,1,0,0,48,38
28,3,9,10,2,13,0,4,1,0,0,50,39
37,3,10,10,0,9,1,4,1,0,0,40,38
50,3,15,9,4,11,2,2,1,0,0,40,38
66,3,9,13,2,11,3,4,0,0,0,20,38
42,3,11,9,2,6,1,4,0,0,0,40,38
37,3,0,9,2,9,4,4,1,14084,0,40,38
23,3,15,9,4,3,0,4,1,0,0,50,38
31,3,11,9,2,9,4,4,1,0,0,40,38
33,3,9,13,2,3,1,4,0,0,0,30,38
46,3,15,10,2,13,5,2,1,0,0,40,38
35,1,8,8,2,11,1,4,0,0,0,35,38
21,5,12,9,4,13,0,4,1,0,0,50,38
30,3,11,12,2,7,0,4,0,0,0,42,38
50,1,15,10,4,7,3,2,1,0,625,50,38
45,5,9,9,2,2,0,2,1,0,0,40,38
27,3,12,13,2,7,0,4,1,0,0,50,38
24,1,9,6,4,2,0,4,1,0,0,17,40
32,1,8,7,2,4,0,4,1,0,0,35,25
39,3,11,10,2,7,0,4,1,0,0,40,38
43,0,15,12,2,4,0,4,1,0,0,40,38
34,3,11,15,2,5,0,4,1,0,0,32,38
29,3,0,13,2,2,4,4,1,0,0,40,38
40,3,9,13,4,3,1,4,0,0,0,50,41
57,0,11,10,2,7,3,4,1,0,0,50,38
53,3,15,10,4,12,1,2,0,0,0,40,38
38,3,15,13,4,7,0,4,1,0,0,40,38
31,3,11,10,4,12,1,4,1,0,0,30,38
23,6,6,9,2,7,2,4,1,0,0,40,38
53,3,11,15,4,2,0,4,1,0,0,30,38
17,3,12,15,0,3,0,4,1,0,0,40,38
42,3,7,4,4,7,0,4,1,0,0,15,38
33,3,15,5,2,14,0,4,1,0,0,42,38
28,5,15,9,4,2,0,4,1,0,0,40,38
24,1,9,7,4,3,0,4,1,0,0,30,38
49,0,5,10,0,3,5,3,0,0,1977,40,38
42,3,11,10,4,14,3,4,0,0,0,40,38
30,3,0,10,2,4,1,4,0,0,0,33,38
38,7,0,9,4,3,4,4,1,0,0,40,38
30,5,11,14,4,6,1,4,1,0,0,40,38
42,3,9,9,2,5,1,2,1,0,0,38,38
55,3,11,11,2,5,1,4,1,0,0,40,38
38,3,11,13,4,0,5,4,0,0,0,40,38
69,3,9,10,0,6,0,4,0,0,0,60,38
46,3,12,9,2,11,0,4,1,0,0,40,38
53,3,5,14,2,14,0,4,1,0,0,40,38
40,3,9,13,4,7,5,4,1,0,0,20,38
31,4,11,9,2,11,0,4,0,0,0,15,10
53,3,1,10,4,9,0,2,0,0,0,40,29
64,3,11,6,0,4,1,4,1,0,0,25,38
52,3,15,7,4,14,3,4,0,0,0,40,38
37,3,15,11,4,10,3,4,1,0,0,70,38
31,3,9,9,4,11,1,4,1,0,0,20,38
29,3,11,12,4,6,0,4,1,0,0,40,38
23,7,7,9,6,3,4,4,1,0,0,40,38
31,3,15,9,4,14,1,4,1,0,0,40,38
52,7,8,13,4,2,0,4,0,0,0,40,38
24,7,11,8,2,0,0,4,1,0,0,40,38
40,3,11,9,5,11,0,4,0,0,0,25,38
47,3,11,9,4,2,3,4,0,0,0,25,38
44,3,5,13,4,4,1,4,1,0,0,40,38
31,3,0,9,4,3,5,4,1,0,0,40,38
17,3,11,4,4,3,4,4,0,0,0,40,38
32,5,9,9,2,9,1,4,1,0,0,40,38
44,3,5,13,0,11,5,4,0,0,0,48,38
46,6,15,9,2,6,0,4,1,0,0,40,38
50,3,11,4,4,11,3,2,1,0,0,20,10
35,3,9,10,4,0,2,4,0,7688,0,35,38
31,3,15,10,2,3,3,4,1,0,0,40,22
54,3,0,9,2,0,0,4,1,594,0,38,38
32,3,8,10,4,9,0,4,1,0,0,40,38
35,1,9,9,6,3,0,2,0,0,0,40,38
51,3,15,15,4,6,1,4,0,99999,0,40,38
49,3,0,13,2,0,0,4,1,0,0,56,38
35,3,11,8,2,7,1,2,1,0,0,55,38
55,3,6,10,2,6,0,4,1,0,0,40,38
23,5,5,13,4,6,0,4,0,0,0,24,38
28,3,11,11,4,2,1,4,0,0,0,40,38
35,3,15,9,2,9,0,4,0,0,0,40,38
59,6,11,14,2,13,1,4,1,0,0,40,38
20,5,9,9,0,0,0,4,1,0,0,40,38
59,1,15,9,4,14,0,4,1,0,0,40,39
48,3,8,9,2,10,0,4,0,0,0,40,38
36,5,9,10,4,7,1,4,1,0,0,40,19
64,5,11,9,4,9,4,4,1,0,0,44,38
20,3,11,10,4,14,3,4,1,0,0,30,38
25,3,15,10,2,12,0,4,0,0,0,55,38
39,3,6,13,2,3,0,2,1,0,0,60,38
18,3,1,14,4,13,0,4,0,0,0,60,38
25,3,15,13,2,2,1,4,1,0,0,50,38
41,3,11,7,4,4,0,4,1,0,0,40,38
31,3,9,9,2,11,0,4,1,0,0,12,38
47,3,11,13,4,2,3,2,1,0,0,15,38
18,3,10,13,4,0,1,4,1,0,0,40,38
35,3,9,13,4,11,0,2,0,0,0,60,38
34,7,15,4,4,6,0,2,0,0,0,50,38
53,3,15,11,2,7,4,4,1,15024,0,40,38
18,3,11,13,6,3,0,4,1,0,0,65,25
45,3,9,9,2,9,0,4,1,0,0,40,38
42,3,0,10,4,2,3,4,0,0,0,50,38
27,3,9,13,2,3,0,4,1,3464,0,40,38
24,3,15,9,4,9,3,4,0,0,1977,40,38
62,3,9,9,2,11,5,4,0,0,0,40,38
31,3,11,9,4,11,4,4,1,0,0,42,2
26,1,15,9,2,11,3,4,1,0,0,40,38
35,3,11,10,4,14,3,4,1,0,0,40,38
19,5,1,10,2,6,0,4,0,0,0,14,38
31,3,15,11,0,11,0,4,1,0,0,40,38
40,3,10,10,0,2,1,4,0,0,1944,20,38
56,5,11,11,2,2,0,4,1,0,0,40,38
54,3,15,10,0,12,0,2,0,0,0,40,38
31,3,11,9,0,11,4,4,0,0,0,50,38
42,3,9,5,2,11,0,4,0,0,0,55,38
52,3,11,3,2,3,1,4,1,0,0,16,38
46,5,9,9,4,3,0,4,1,0,0,20,38
77,0,15,9,0,6,5,4,0,0,0,60,38
24,7,9,12,2,9,0,4,1,0,0,55,38
51,3,12,6,4,4,1,4,1,0,0,31,38
20,3,14,9,0,2,3,2,0,3103,0,40,38
50,7,15,7,2,4,0,4,1,7688,0,8,38
28,3,9,10,4,9,4,4,0,0,0,50,3
24,1,9,9,2,3,3,4,1,0,0,40,38
31,3,11,10,4,10,3,4,1,0,0,50,38
57,3,15,11,2,13,0,4,1,0,0,72,38
36,5,8,10,2,3,4,4,0,0,0,50,38
34,3,11,10,2,3,0,4,1,0,0,30,38
48,3,11,11,4,7,1,4,1,0,0,40,38
36,1,15,9,4,11,1,4,1,3908,0,40,38
42,3,15,10,4,0,0,4,0,0,0,48,39
27,3,8,10,4,14,1,4,0,15024,0,40,38
43,1,11,6,0,14,1,4,1,7298,0,40,32
46,4,1,9,4,7,0,4,1,0,0,50,38
52,3,11,7,2,2,3,2,1,0,0,40,8
40,5,15,9,4,0,1,4,1,0,0,40,38
40,3,0,9,4,11,1,2,1,0,0,40,38
73,1,8,13,4,11,1,4,1,0,0,40,38
29,3,9,9,2,2,4,4,1,0,0,48,38
29,3,9,4,2,13,0,4,1,0,0,40,38
19,4,11,9,2,6,4,4,1,0,0,40,38
19,3,11,14,2,7,4,4,1,7688,0,20,38
55,3,11,9,2,14,0,4,1,0,0,40,38
39,5,12,13,4,9,1,4,0,0,0,40,38
45,3,1,10,5,13,3,4,1,0,0,40,38
39,3,11,4,4,9,4,4,1,0,1974,40,38
33,3,8,10,4,3,0,4,1,0,0,48,38
21,3,9,10,6,9,0,4,1,0,0,40,38
52,7,9,10,4,13,0,4,0,0,0,50,38
59,3,4,13,0,2,1,4,0,0,0,40,38
61,3,1,9,4,7,3,4,0,0,0,60,38
25,7,8,10,2,6,4,4,0,0,0,60,38
59,1,11,4,0,7,5,4,0,0,0,40,38
18,7,9,12,0,0,3,4,1,3325,0,70,38
29,3,1,9,2,9,0,4,1,0,0,40,38
46,3,11,5,2,6,1,4,1,0,0,30,38
35,3,11,13,4,0,3,4,1,0,0,40,38
33,3,15,14,0,5,0,4,1,0,0,35,38
27,0,11,14,2,6,1,4,1,0,0,40,38
21,3,1,9,2,2,0,4,0,0,0,40,38
60,3,12,11,4,0,1,2,0,0,0,50,38
30,7,11,13,4,9,0,4,1,0,0,40,38
38,3,9,10,2,3,4,4,1,0,0,42,38
28,6,11,9,4,5,0,4,0,0,0,40,38
34,3,1,10,0,0,0,4,1,0,0,40,38
44,3,11,13,4,0,2,4,1,0,0,40,38
20,3,7,13,0,9,1,4,0,0,0,40,38
20,3,12,10,2,5,3,2,1,0,0,40,38
32,3,9,9,2,3,0,4,0,0,0,50,38
58,3,12,10,4,6,0,4,1,0,0,40,38
51,3,9,10,2,9,1,4,0,0,0,20,38
26,3,11,10,4,2,0,4,0,0,0,46,38
43,3,11,9,0,9,0,4,0,0,0,60,38
33,3,15,7,2,11,1,2,1,0,0,40,38
51,3,9,11,2,11,3,1,0,0,0,50,38
64,0,8,13,3,13,1,4,1,0,0,40,38
47,7,9,9,2,2,1,4,1,0,0,48,38
62,0,11,6,4,14,1,4,1,0,0,40,38
35,3,11,13,5,2,4,4,1,0,0,72,38
27,3,11,10,4,11,3,4,1,0,0,45,38
38,3,7,7,2,2,3,4,0,0,0,32,38
50,3,11,10,2,6,0,2,1,0,0,49,38
44,3,15,10,2,11,4,2,0,0,0,55,38
59,3,15,13,2,12,3,4,1,0,0,40,38
54,1,15,13,4,6,2,4,0,0,0,45,38
17,3,11,7,4,6,0,4,1,0,0,37,38
36,3,11,11,2,3,0,4,1,7688,0,80,38
37,3,9,15,4,2,1,4,1,0,0,50,38
30,4,11,10,6,6,3,4,0,0,0,40,38
60,0,4,9,2,11,4,4,1,0,0,35,38
37,5,15,6,4,9,1,4,1,0,0,45,38
